doc_id,doi,title,lib,class_name,chunk_count,reaction_system,raw_reaction_system,confidence,status
doc_0874,10.1038/s41467-024-44722-4,10.1038/s41467-024-44722-4,lib1,classA,99,CO2RR,CO2RR,0.95,ok
doc_0875,10.1038/s41467-024-44727-z,10.1038/s41467-024-44727-z,lib1,classA,60,CORR,CORR,0.92,ok
doc_0876,10.1038/s41467-024-44896-x,10.1038/s41467-024-44896-x,lib1,classA,57,CO2RR,CO2RR,0.95,ok
doc_0877,10.1038/s41467-024-44899-8,10.1038/s41467-024-44899-8,lib1,classA,55,other_reaction,other_reaction,0.9,ok
doc_0878,10.1038/s41467-024-44923-x,10.1038/s41467-024-44923-x,lib1,classA,74,CORR,CORR,0.86,ok
doc_0879,10.1038/s41467-024-45179-1,10.1038/s41467-024-45179-1,lib1,classA,82,other_reaction,other_reaction,0.88,ok
doc_0880,10.1038/s41467-024-45230-1,10.1038/s41467-024-45230-1,lib1,classA,63,CORR,CORR,0.94,ok
doc_0881,10.1038/s41467-024-45255-6,10.1038/s41467-024-45255-6,lib1,classA,131,other_reaction,other_reaction,0.84,ok
doc_0882,10.1038/s41467-024-45527-1,10.1038/s41467-024-45527-1,lib1,classA,82,CO2RR,CO2RR,0.95,ok
doc_0883,10.1038/s41467-024-45538-y,10.1038/s41467-024-45538-y,lib1,classA,95,both,both,0.85,ok
doc_0884,10.1038/s41467-024-45704-2,10.1038/s41467-024-45704-2,lib1,classA,68,CO2RR,CO2RR,0.92,ok
doc_0885,10.1038/s41467-024-45787-x,10.1038/s41467-024-45787-x,lib1,classA,104,CO2RR,CO2RR,0.96,ok
doc_0886,10.1038/s41467-024-45959-9,10.1038/s41467-024-45959-9,lib1,classA,75,CO2RR,CO2RR,0.92,ok
doc_0887,10.1038/s41467-024-45988-4,10.1038/s41467-024-45988-4,lib1,classA,69,CO2RR,CO2RR,0.95,ok
doc_0888,10.1038/s41467-024-45990-w,10.1038/s41467-024-45990-w,lib1,classA,79,other_reaction,other_reaction,0.88,ok
doc_0889,10.1038/s41467-024-46072-7,10.1038/s41467-024-46072-7,lib1,classA,63,CO2RR,CO2RR,0.92,ok
doc_0890,10.1038/s41467-024-46318-4,10.1038/s41467-024-46318-4,lib1,classA,66,CORR,CORR,0.9,ok
doc_0891,10.1038/s41467-024-46653-6,10.1038/s41467-024-46653-6,lib1,classA,79,other_reaction,other_reaction,0.92,ok
doc_0892,10.1038/s41467-024-46803-w,10.1038/s41467-024-46803-w,lib1,classA,112,other_reaction,other_reaction,0.92,ok
doc_0894,10.1038/s41467-024-47490-3,10.1038/s41467-024-47490-3,lib1,classA,73,CO2RR,CO2RR,0.97,ok
doc_0895,10.1038/s41467-024-47498-9,10.1038/s41467-024-47498-9,lib1,classA,111,CO2RR,CO2RR,0.95,ok
doc_0896,10.1038/s41467-024-47913-1,10.1038/s41467-024-47913-1,lib1,classA,73,CORR,CORR,0.95,ok
doc_0897,10.1038/s41467-024-47994-y,10.1038/s41467-024-47994-y,lib1,classA,102,CO2RR,CO2RR,0.93,ok
doc_0898,10.1038/s41467-024-48035-4,10.1038/s41467-024-48035-4,lib1,classA,128,other_reaction,other_reaction,0.9,ok
doc_0899,10.1038/s41467-024-48052-3,10.1038/s41467-024-48052-3,lib1,classA,76,CO2RR,CO2RR,0.95,ok
doc_0900,10.1038/s41467-024-48083-w,10.1038/s41467-024-48083-w,lib1,classA,83,CORR,CORR,0.94,ok
doc_0901,10.1038/s41467-024-48256-7,10.1038/s41467-024-48256-7,lib1,classA,83,other_reaction,other_reaction,0.9,ok
doc_0902,10.1038/s41467-024-49003-8,10.1038/s41467-024-49003-8,lib1,classA,115,CO2RR,CO2RR,0.92,ok
doc_0903,10.1038/s41467-024-49095-2,10.1038/s41467-024-49095-2,lib1,classA,118,CORR,CORR,0.96,ok
doc_0904,10.1038/s41467-024-49158-4,10.1038/s41467-024-49158-4,lib1,classA,89,CORR,CORR,0.86,ok
doc_0905,10.1038/s41467-024-49247-4,10.1038/s41467-024-49247-4,lib1,classA,90,CO2RR,CO2RR,0.95,ok
doc_0906,10.1038/s41467-024-49308-8,10.1038/s41467-024-49308-8,lib1,classA,99,CO2RR,CO2RR,0.99,ok
doc_0907,10.1038/s41467-024-49492-7,10.1038/s41467-024-49492-7,lib1,classA,92,both,both,0.86,ok
doc_0908,10.1038/s41467-024-49662-7,10.1038/s41467-024-49662-7,lib1,classA,97,other_reaction,other_reaction,0.88,ok
doc_0909,10.1038/s41467-024-49880-z,10.1038/s41467-024-49880-z,lib1,classA,82,other_reaction,other_reaction,0.89,ok
doc_0910,10.1038/s41467-024-49927-1,10.1038/s41467-024-49927-1,lib1,classA,124,CO2RR,CO2RR,0.87,ok
doc_0911,10.1038/s41467-024-49928-0,10.1038/s41467-024-49928-0,lib1,classA,126,CO2RR,CO2RR,0.92,ok
doc_0912,10.1038/s41467-024-49931-5,10.1038/s41467-024-49931-5,lib1,classA,110,other_reaction,other_reaction,0.9,ok
doc_0913,10.1038/s41467-024-50118-1,10.1038/s41467-024-50118-1,lib1,classA,81,CO2RR,CO2RR,0.95,ok
doc_0914,10.1038/s41467-024-50269-1,10.1038/s41467-024-50269-1,lib1,classA,110,CO2RR,CO2RR,0.9,ok
doc_0915,10.1038/s41467-024-50377-y,10.1038/s41467-024-50377-y,lib1,classA,133,other_reaction,other_reaction,0.94,ok
doc_0916,10.1038/s41467-024-50519-2,10.1038/s41467-024-50519-2,lib1,classA,89,non_reaction,non_reaction,0.86,ok
doc_0917,10.1038/s41467-024-50521-8,10.1038/s41467-024-50521-8,lib1,classA,140,CO2RR,CO2RR,0.93,ok
doc_0918,10.1038/s41467-024-50522-7,10.1038/s41467-024-50522-7,lib1,classA,99,CO2RR,CO2RR,0.95,ok
doc_0919,10.1038/s41467-024-50535-2,10.1038/s41467-024-50535-2,lib1,classA,75,other_reaction,other_reaction,0.9,ok
doc_0920,10.1038/s41467-024-50670-w,10.1038/s41467-024-50670-w,lib1,classA,109,other_reaction,other_reaction,0.9,ok
doc_0921,10.1038/s41467-024-50791-2,10.1038/s41467-024-50791-2,lib1,classA,96,CO2RR,CO2RR,0.95,ok
doc_0922,10.1038/s41467-024-50927-4,10.1038/s41467-024-50927-4,lib1,classA,94,CO2RR,CO2RR,0.92,ok
doc_0923,10.1038/s41467-024-51088-0,10.1038/s41467-024-51088-0,lib1,classA,120,CO2RR,CO2RR,0.93,ok
doc_0924,10.1038/s41467-024-51112-3,10.1038/s41467-024-51112-3,lib1,classA,110,other_reaction,other_reaction,0.93,ok
doc_0925,10.1038/s41467-024-51139-6,10.1038/s41467-024-51139-6,lib1,classA,89,CO2RR,CO2RR,0.79,ok
doc_0926,10.1038/s41467-024-51256-2,10.1038/s41467-024-51256-2,lib1,classA,123,other_reaction,other_reaction,0.9,ok
doc_0927,10.1038/s41467-024-51307-8,10.1038/s41467-024-51307-8,lib1,classA,96,other_reaction,other_reaction,0.88,ok
doc_0928,10.1038/s41467-024-51397-4,10.1038/s41467-024-51397-4,lib1,classA,78,CO2RR,CO2RR,0.95,ok
doc_0929,10.1038/s41467-024-51466-8,10.1038/s41467-024-51466-8,lib1,classA,113,CO2RR,CO2RR,0.9,ok
doc_0930,10.1038/s41467-024-51475-7,10.1038/s41467-024-51475-7,lib1,classA,115,CO2RR,CO2RR,0.9,ok
doc_0931,10.1038/s41467-024-51478-4,10.1038/s41467-024-51478-4,lib1,classA,112,both,both,0.94,ok
doc_0932,10.1038/s41467-024-51908-3,10.1038/s41467-024-51908-3,lib1,classA,80,CO2RR,CO2RR,0.95,ok
doc_0933,10.1038/s41467-024-51928-z,10.1038/s41467-024-51928-z,lib1,classA,87,CO2RR,CO2RR,0.92,ok
doc_0934,10.1038/s41467-024-52022-0,10.1038/s41467-024-52022-0,lib1,classA,111,CO2RR,CO2RR,0.93,ok
doc_0935,10.1038/s41467-024-52168-x,10.1038/s41467-024-52168-x,lib1,classA,96,both,both,0.92,ok
doc_0936,10.1038/s41467-024-52228-2,10.1038/s41467-024-52228-2,lib1,classA,128,CO2RR,CO2RR,0.93,ok
doc_0937,10.1038/s41467-024-52291-9,10.1038/s41467-024-52291-9,lib1,classA,86,CO2RR,CO2RR,0.92,ok
doc_0938,10.1038/s41467-024-52517-w,10.1038/s41467-024-52517-w,lib1,classA,68,other_reaction,other_reaction,0.88,ok
doc_0939,10.1038/s41467-024-52519-8,10.1038/s41467-024-52519-8,lib1,classA,108,CO2RR,CO2RR,0.7,ok
doc_0940,10.1038/s41467-024-52692-w,10.1038/s41467-024-52692-w,lib1,classA,75,CO2RR,CO2RR,0.92,ok
doc_0941,10.1038/s41467-024-53066-y,10.1038/s41467-024-53066-y,lib1,classA,99,CO2RR,CO2RR,0.88,ok
doc_0942,10.1038/s41467-024-53523-8,10.1038/s41467-024-53523-8,lib1,classA,64,CO2RR,CO2RR,0.9,ok
doc_0943,10.1038/s41467-024-53529-2,10.1038/s41467-024-53529-2,lib1,classA,114,CO2RR,CO2RR,0.92,ok
doc_0944,10.1038/s41467-024-53543-4,10.1038/s41467-024-53543-4,lib1,classA,91,CO2RR,CO2RR,0.92,ok
doc_0946,10.1038/s41467-024-53897-9,10.1038/s41467-024-53897-9,lib1,classA,76,other_reaction,other_reaction,0.96,ok
doc_0947,10.1038/s41467-024-53946-3,10.1038/s41467-024-53946-3,lib1,classA,81,CO2RR,CO2RR,0.95,ok
doc_0948,10.1038/s41467-024-54107-2,10.1038/s41467-024-54107-2,lib1,classA,96,CO2RR,CO2RR,0.92,ok
doc_0949,10.1038/s41467-024-54122-3,10.1038/s41467-024-54122-3,lib1,classA,78,CO2RR,CO2RR,0.95,ok
doc_0950,10.1038/s41467-024-54204-2,10.1038/s41467-024-54204-2,lib1,classA,69,other_reaction,other_reaction,0.9,ok
doc_0951,10.1038/s41467-024-54282-2,10.1038/s41467-024-54282-2,lib1,classA,88,CO2RR,CO2RR,0.9,ok
doc_0952,10.1038/s41467-024-54590-7,10.1038/s41467-024-54590-7,lib1,classA,96,CO2RR,CO2RR,0.93,ok
doc_0953,10.1038/s41467-024-54630-2,10.1038/s41467-024-54630-2,lib1,classA,106,CO2RR,CO2RR,0.92,ok
doc_0954,10.1038/s41467-024-54636-w,10.1038/s41467-024-54636-w,lib1,classA,88,CO2RR,CO2RR,0.92,ok
doc_0955,10.1038/s41467-024-55534-x,10.1038/s41467-024-55534-x,lib1,classA,55,non_reaction,non_reaction,0.87,ok
doc_0956,10.1038/s41467-024-55613-z,10.1038/s41467-024-55613-z,lib1,classA,73,CO2RR,CO2RR,0.95,ok
doc_0957,10.1038/s41467-025-55885-z,10.1038/s41467-025-55885-z,lib1,classA,94,CO2RR,CO2RR,0.96,ok
doc_0958,10.1038/s41467-025-56111-6,10.1038/s41467-025-56111-6,lib1,classA,76,CO2RR,CO2RR,0.92,ok
doc_0959,10.1038/s41467-025-56271-5,10.1038/s41467-025-56271-5,lib1,classA,92,CO2RR,CO2RR,0.95,ok
doc_0960,10.1038/s41467-025-56306-x,10.1038/s41467-025-56306-x,lib1,classA,57,other_reaction,other_reaction,0.95,ok
doc_0961,10.1038/s41467-025-56534-1,10.1038/s41467-025-56534-1,lib1,classA,84,CO2RR,CO2RR,0.95,ok
doc_0962,10.1038/s41467-025-56975-8,10.1038/s41467-025-56975-8,lib1,classA,100,CO2RR,CO2RR,0.9,ok
doc_0963,10.1038/s41467-025-56977-6,10.1038/s41467-025-56977-6,lib1,classA,106,CO2RR,CO2RR,0.95,ok
doc_0964,10.1038/s41467-025-57095-z,10.1038/s41467-025-57095-z,lib1,classA,133,CO2RR,CO2RR,0.95,ok
doc_0965,10.1038/s41467-025-57221-x,10.1038/s41467-025-57221-x,lib1,classA,193,CO2RR,CO2RR,0.93,ok
doc_0966,10.1038/s41467-025-57307-6,10.1038/s41467-025-57307-6,lib1,classA,91,CO2RR,CO2RR,0.93,ok
doc_0967,10.1038/s41467-025-57464-8,10.1038/s41467-025-57464-8,lib1,classA,77,CO2RR,CO2RR,0.95,ok
doc_0968,10.1038/s41467-025-57563-6,10.1038/s41467-025-57563-6,lib1,classA,155,non_reaction,non_reaction,0.86,ok
doc_0969,10.1038/s41467-025-57573-4,10.1038/s41467-025-57573-4,lib1,classA,64,CO2RR,CO2RR,0.9,ok
doc_0970,10.1038/s41467-025-57742-5,10.1038/s41467-025-57742-5,lib1,classA,94,CO2RR,CO2RR,0.9,ok
doc_0971,10.1038/s41467-025-58109-6,10.1038/s41467-025-58109-6,lib1,classA,110,CORR,CORR,0.9,ok
doc_0972,10.1038/s41467-025-58556-1,10.1038/s41467-025-58556-1,lib1,classA,112,other_reaction,other_reaction,0.88,ok
doc_0973,10.1038/s41467-025-58755-w,10.1038/s41467-025-58755-w,lib1,classA,108,CO2RR,CO2RR,0.95,ok
doc_0974,10.1038/s41467-025-58756-9,10.1038/s41467-025-58756-9,lib1,classA,67,CO2RR,CO2RR,0.95,ok
doc_0975,10.1038/s41467-025-59180-9,10.1038/s41467-025-59180-9,lib1,classA,63,CO2RR,CO2RR,0.92,ok
doc_0976,10.1038/s41467-025-59604-6,10.1038/s41467-025-59604-6,lib1,classA,100,CO2RR,CO2RR,0.92,ok
doc_0977,10.1038/s41467-025-59783-2,10.1038/s41467-025-59783-2,lib1,classA,64,CO2RR,CO2RR,0.95,ok
doc_0978,10.1038/s41467-025-60043-6,10.1038/s41467-025-60043-6,lib1,classA,97,other_reaction,other_reaction,0.9,ok
doc_0979,10.1038/s41467-025-60467-0,10.1038/s41467-025-60467-0,lib1,classA,96,other_reaction,other_reaction,0.9,ok
doc_0980,10.1038/s41467-025-61080-x,10.1038/s41467-025-61080-x,lib1,classA,88,other_reaction,other_reaction,0.88,ok
doc_0981,10.1038/s41467-025-61132-2,10.1038/s41467-025-61132-2,lib1,classA,98,CO2RR,CO2RR,0.95,ok
doc_0982,10.1038/s41467-025-61189-z,10.1038/s41467-025-61189-z,lib1,classA,126,CO2RR,CO2RR,0.93,ok
doc_0983,10.1038/s41467-025-61407-8,10.1038/s41467-025-61407-8,lib1,classA,123,CO2RR,CO2RR,0.93,ok
doc_0984,10.1038/s41467-025-61411-y,10.1038/s41467-025-61411-y,lib1,classA,71,non_reaction,non_reaction,0.92,ok
doc_0985,10.1038/s41467-025-61806-x,10.1038/s41467-025-61806-x,lib1,classA,117,other_reaction,other_reaction,0.89,ok
doc_0986,10.1038/s41467-025-61871-2,10.1038/s41467-025-61871-2,lib1,classA,84,other_reaction,other_reaction,0.86,ok
doc_0987,10.1038/s41467-025-62287-8,10.1038/s41467-025-62287-8,lib1,classA,109,CO2RR,CO2RR,0.96,ok
doc_0988,10.1038/s41467-025-62656-3,10.1038/s41467-025-62656-3,lib1,classA,93,CO2RR,CO2RR,0.95,ok
doc_0989,10.1038/s41467-025-62744-4,10.1038/s41467-025-62744-4,lib1,classA,112,other_reaction,other_reaction,0.96,ok
doc_0990,10.1038/s41467-025-62875-8,10.1038/s41467-025-62875-8,lib1,classA,124,CO2RR,CO2RR,0.98,ok
doc_0991,10.1038/s41467-025-63004-1,10.1038/s41467-025-63004-1,lib1,classA,66,CORR,CORR,0.95,ok
doc_0992,10.1038/s41467-025-63009-w,10.1038/s41467-025-63009-w,lib1,classA,102,CO2RR,CO2RR,0.92,ok
doc_0993,10.1038/s41467-025-63318-0,10.1038/s41467-025-63318-0,lib1,classA,79,CO2RR,CO2RR,0.95,ok
doc_0995,10.1038/s41467-025-63722-6,10.1038/s41467-025-63722-6,lib1,classA,132,CO2RR,CO2RR,0.96,ok
doc_0996,10.1038/s41467-025-63839-8,10.1038/s41467-025-63839-8,lib1,classA,113,CO2RR,CO2RR,0.9,ok
doc_0997,10.1038/s41467-025-63847-8,10.1038/s41467-025-63847-8,lib1,classA,117,other_reaction,other_reaction,0.83,ok
doc_0998,10.1038/s41467-025-63914-0,10.1038/s41467-025-63914-0,lib1,classA,45,other_reaction,other_reaction,0.94,ok
doc_0999,10.1038/s41467-025-64166-8,10.1038/s41467-025-64166-8,lib1,classA,101,other_reaction,other_reaction,0.92,ok
doc_1000,10.1038/s41467-025-64472-1,10.1038/s41467-025-64472-1,lib1,classA,107,CO2RR,CO2RR,0.96,ok
doc_1001,10.1038/s41467-025-65255-4,10.1038/s41467-025-65255-4,lib1,classA,101,CO2RR,CO2RR,0.9,ok
doc_1002,10.1038/s41467-025-65391-x,10.1038/s41467-025-65391-x,lib1,classA,94,other_reaction,other_reaction,0.9,ok
doc_1003,10.1038/s41467-025-65504-6,10.1038/s41467-025-65504-6,lib1,classA,123,CO2RR,CO2RR,0.95,ok
doc_1004,10.1038/s41467-025-65630-1,10.1038/s41467-025-65630-1,lib1,classA,84,CO2RR,CO2RR,0.9,ok
doc_1005,10.1038/s41467-025-65857-y,10.1038/s41467-025-65857-y,lib1,classA,132,CO2RR,CO2RR,0.9,ok
doc_1006,10.1038/s41467-025-66117-9,10.1038/s41467-025-66117-9,lib1,classA,96,other_reaction,other_reaction,0.78,ok
doc_1007,10.1038/s41467-025-66140-w,10.1038/s41467-025-66140-w,lib1,classA,90,CO2RR,CO2RR,0.92,ok
doc_1008,10.1038/s41467-025-66145-5,10.1038/s41467-025-66145-5,lib1,classA,103,CO2RR,CO2RR,0.92,ok
doc_1009,10.1038/s41467-025-66493-2,10.1038/s41467-025-66493-2,lib1,classA,99,CORR,CORR,0.95,ok
doc_1010,10.1038/s41467-025-66673-0,10.1038/s41467-025-66673-0,lib1,classA,100,both,both,0.94,ok
doc_1011,10.1038/s41467-025-67176-8,10.1038/s41467-025-67176-8,lib1,classA,121,CO2RR,CO2RR,0.95,ok
doc_1012,10.1038/s41467-025-67244-z,10.1038/s41467-025-67244-z,lib1,classA,117,other_reaction,other_reaction,0.92,ok
doc_1013,10.1038/s41467-025-67274-7,10.1038/s41467-025-67274-7,lib1,classA,95,CO2RR,CO2RR,0.93,ok
doc_1015,10.1038/s41467-025-67761-x,10.1038/s41467-025-67761-x,lib1,classA,70,CORR,CORR,0.91,ok
doc_1016,10.1038/s41467-025-67844-9,10.1038/s41467-025-67844-9,lib1,classA,146,CO2RR,CO2RR,0.92,ok
doc_1017,10.1038/s41467-025-67949-1,10.1038/s41467-025-67949-1,lib1,classA,100,CO2RR,CO2RR,0.95,ok
doc_1018,10.1038/s41467-026-68358-8,10.1038/s41467-026-68358-8,lib1,classA,84,CO2RR,CO2RR,0.93,ok
doc_1019,10.1038/s41467-026-68435-y,10.1038/s41467-026-68435-y,lib1,classA,188,CO2RR,CO2RR,0.9,ok
doc_1020,10.1038/s41467-026-68481-6,10.1038/s41467-026-68481-6,lib1,classA,118,CO2RR,CO2RR,0.92,ok
doc_1021,10.1038/s41467-026-68604-z,10.1038/s41467-026-68604-z,lib1,classA,128,CO2RR,CO2RR,0.95,ok
doc_1022,10.1038/s41467-026-68739-z,10.1038/s41467-026-68739-z,lib1,classA,80,CO2RR,CO2RR,0.92,ok
doc_1023,10.1038/s41467-026-68830-5,10.1038/s41467-026-68830-5,lib1,classA,94,CO2RR,CO2RR,0.82,ok
doc_1024,10.1038/s41467-026-69175-9,10.1038/s41467-026-69175-9,lib1,classA,131,CO2RR,CO2RR,0.9,ok
doc_1025,10.1038/s41467-026-69207-4,10.1038/s41467-026-69207-4,lib1,classA,123,CO2RR,CO2RR,0.9,ok
doc_1026,10.1038/s41467-026-69281-8,10.1038/s41467-026-69281-8,lib1,classA,94,CO2RR,CO2RR,0.86,ok
doc_1027,10.1038/s41467-026-69506-w,10.1038/s41467-026-69506-w,lib1,classA,94,CO2RR,CO2RR,0.9,ok
doc_1028,10.1038/s41467-026-69547-1,10.1038/s41467-026-69547-1,lib1,classA,101,other_reaction,other_reaction,0.89,ok
doc_1029,10.1038/s41467-026-69802-5,10.1038/s41467-026-69802-5,lib1,classA,134,other_reaction,other_reaction,0.94,ok
doc_1030,10.1038/s41467-026-70445-9,10.1038/s41467-026-70445-9,lib1,classA,78,CO2RR,CO2RR,0.95,ok
doc_1031,10.1038/s41467-026-70595-w,10.1038/s41467-026-70595-w,lib1,classA,84,CO2RR,CO2RR,0.95,ok
doc_1032,10.1038/s41467-026-70789-2,10.1038/s41467-026-70789-2,lib1,classA,83,CO2RR,CO2RR,0.9,ok
doc_1033,10.1038/s41467-026-72690-4,10.1038/s41467-026-72690-4,lib1,classA,136,other_reaction,other_reaction,0.93,ok
doc_1034,10.1038/s41560-017-0078-8,10.1038/s41560-017-0078-8,lib1,classA,80,CO2RR,CO2RR,0.93,ok
doc_1035,10.1038/s41560-018-0253-6,10.1038/s41560-018-0253-6,lib1,classA,75,non_reaction,non_reaction,0.95,ok
doc_1036,10.1038/s41560-019-0333-2,10.1038/s41560-019-0333-2,lib1,classA,103,other_reaction,other_reaction,0.88,ok
doc_1037,10.1038/s41560-019-0345-y,10.1038/s41560-019-0345-y,lib1,classA,19,unknown,unknown,0.25,ok
doc_1038,10.1038/s41560-019-0374-6,10.1038/s41560-019-0374-6,lib1,classA,71,CO2RR,CO2RR,0.9,ok
doc_1039,10.1038/s41560-019-0431-1,10.1038/s41560-019-0431-1,lib1,classA,98,CO2RR,CO2RR,0.92,ok
doc_1040,10.1038/s41560-019-0450-y,10.1038/s41560-019-0450-y,lib1,classA,83,CO2RR,CO2RR,0.91,ok
doc_1041,10.1038/s41560-019-0451-x,10.1038/s41560-019-0451-x,lib1,classA,63,unknown,unknown,0.18,ok
doc_1042,10.1038/s41560-019-0457-4,10.1038/s41560-019-0457-4,lib1,classA,82,unknown,unknown,0.9,ok
doc_1043,10.1038/s41560-019-0490-3,10.1038/s41560-019-0490-3,lib1,classA,16,unknown,unknown,0.86,ok
doc_1044,10.1038/s41560-019-0517-9,10.1038/s41560-019-0517-9,lib1,classA,89,other_reaction,other_reaction,0.9,ok
doc_1045,10.1038/s41560-020-00735-z,10.1038/s41560-020-00735-z,lib1,classA,71,CO2RR,CO2RR,0.92,ok
doc_1046,10.1038/s41560-020-00761-x,10.1038/s41560-020-00761-x,lib1,classA,65,CO2RR,CO2RR,0.93,ok
doc_1047,10.1038/s41560-020-0550-8,10.1038/s41560-020-0550-8,lib1,classA,79,other_reaction,other_reaction,0.92,ok
doc_1048,10.1038/s41560-020-0594-9,10.1038/s41560-020-0594-9,lib1,classA,76,CO2RR,CO2RR,0.93,ok
doc_1049,10.1038/s41560-020-0607-8,10.1038/s41560-020-0607-8,lib1,classA,23,unknown,unknown,0.18,ok
doc_1050,10.1038/s41560-020-0666-x,10.1038/s41560-020-0666-x,lib1,classA,64,unknown,unknown,0.25,ok
doc_1051,10.1038/s41560-020-0667-9,10.1038/s41560-020-0667-9,lib1,classA,8,unknown,unknown,0.25,ok
doc_1052,10.1038/s41560-021-00920-8,10.1038/s41560-021-00920-8,lib1,classA,50,unknown,unknown,0.25,ok
doc_1053,10.1038/s41560-021-00927-1,10.1038/s41560-021-00927-1,lib1,classA,68,CO2RR,CO2RR,0.92,ok
doc_1054,10.1038/s41560-021-00967-7,10.1038/s41560-021-00967-7,lib1,classA,59,CORR,CORR,0.88,ok
doc_1055,10.1038/s41560-021-00973-9,10.1038/s41560-021-00973-9,lib1,classA,137,CO2RR,CO2RR,0.94,ok
doc_1056,10.1038/s41560-022-01092-9,10.1038/s41560-022-01092-9,lib1,classA,61,CORR,CORR,0.92,ok
doc_1057,10.1038/s41560-022-01188-2,10.1038/s41560-022-01188-2,lib1,classA,99,unknown,unknown,0.12,ok
doc_1058,10.1038/s41560-023-01262-3,10.1038/s41560-023-01262-3,lib1,classA,84,CO2RR,CO2RR,0.95,ok
doc_1059,10.1038/s41560-023-01389-3,10.1038/s41560-023-01389-3,lib1,classA,75,CO2RR,CO2RR,0.93,ok
doc_1060,10.1038/s41560-023-01415-4,10.1038/s41560-023-01415-4,lib1,classA,115,CO2RR,CO2RR,0.95,ok
doc_1061,10.1038/s41560-024-01461-6,10.1038/s41560-024-01461-6,lib1,classA,83,both,both,0.92,ok
doc_1062,10.1038/s41560-024-01574-y,10.1038/s41560-024-01574-y,lib1,classA,61,unknown,unknown,0.12,ok
doc_1063,10.1038/s41560-024-01577-9,10.1038/s41560-024-01577-9,lib1,classA,79,CO2RR,CO2RR,0.92,ok
doc_1065,10.1038/s41560-025-01833-6,10.1038/s41560-025-01833-6,lib1,classA,17,CORR,CORR,0.92,ok
doc_1066,10.1038/s41560-025-01846-1,10.1038/s41560-025-01846-1,lib1,classA,68,CORR,CORR,0.92,ok
doc_1067,10.1038/s41560-025-01883-w,10.1038/s41560-025-01883-w,lib1,classA,78,CO2RR,CO2RR,0.95,ok
doc_1068,10.1038/s41563-018-0033-5,10.1038/s41563-018-0033-5,lib1,classA,45,CO2RR,CO2RR,0.89,ok
doc_1069,10.1038/s41563-019-0445-x,10.1038/s41563-019-0445-x,lib1,classA,37,CO2RR,CO2RR,0.88,ok
doc_1070,10.1038/s41563-020-0610-2,10.1038/s41563-020-0610-2,lib1,classA,52,CO2RR,CO2RR,0.95,ok
doc_1071,10.1038/s41563-020-0717-5,10.1038/s41563-020-0717-5,lib1,classA,49,other_reaction,other_reaction,0.92,ok
doc_1072,10.1038/s41563-021-00958-9,10.1038/s41563-021-00958-9,lib1,classA,38,CO2RR,CO2RR,0.92,ok
doc_1073,10.1038/s41563-022-01380-5,10.1038/s41563-022-01380-5,lib1,classA,49,other_reaction,other_reaction,0.86,ok
doc_1074,10.1038/s41563-024-01819-x,10.1038/s41563-024-01819-x,lib1,classA,52,CO2RR,CO2RR,0.93,ok
doc_1076,10.1038/s41565-019-0551-6,10.1038/s41565-019-0551-6,lib1,classA,41,both,both,0.9,ok
doc_1077,10.1038/s41565-019-0575-y,10.1038/s41565-019-0575-y,lib1,classA,18,both,both,0.9,ok
doc_1078,10.1038/s41565-019-0603-y,10.1038/s41565-019-0603-y,lib1,classA,41,unknown,unknown,0.25,ok
doc_1079,10.1038/s41565-020-00823-x,10.1038/s41565-020-00823-x,lib1,classA,8,unknown,unknown,0.12,ok
doc_1080,10.1038/s41565-021-00974-5,10.1038/s41565-021-00974-5,lib1,classA,42,CORR,CORR,0.92,ok
doc_1081,10.1038/s41565-021-01051-7,10.1038/s41565-021-01051-7,lib1,classA,135,non_reaction,non_reaction,0.92,ok
doc_1082,10.1038/s41565-022-01286-y,10.1038/s41565-022-01286-y,lib1,classA,52,both,both,0.94,ok
doc_1083,10.1038/s41565-022-01303-0,10.1038/s41565-022-01303-0,lib1,classA,15,both,both,0.9,ok
doc_1084,10.1038/s41565-023-01543-8,10.1038/s41565-023-01543-8,lib1,classA,39,CO2RR,CO2RR,0.92,ok
doc_1085,10.1038/s41565-025-01892-6,10.1038/s41565-025-01892-6,lib1,classA,44,CORR,CORR,0.9,ok
doc_1086,10.1038/s41565-025-01916-1,10.1038/s41565-025-01916-1,lib1,classA,42,CO2RR,CO2RR,0.95,ok
doc_1087,10.1038/s41565-025-02059-z,10.1038/s41565-025-02059-z,lib1,classA,51,both,both,0.85,ok
doc_1088,10.1038/s41570-017-0105,10.1038/s41570-017-0105,lib1,classA,163,CO2RR,CO2RR,0.81,ok
doc_1091,10.1038/s41586-019-1681-6,10.1038/s41586-019-1681-6,lib1,classA,119,non_reaction,non_reaction,0.86,ok
doc_1092,10.1038/s41586-019-1760-8,10.1038/s41586-019-1760-8,lib1,classA,64,CO2RR,CO2RR,0.95,ok
doc_1094,10.1038/s41586-021-03629-6,10.1038/s41586-021-03629-6,lib1,classA,127,non_reaction,non_reaction,0.91,ok
doc_1095,10.1038/s41586-022-04874-z,10.1038/s41586-022-04874-z,lib1,classA,73,CO2RR,CO2RR,0.92,ok
doc_1096,10.1038/s41586-022-05540-0,10.1038/s41586-022-05540-0,lib1,classA,38,unknown,unknown,0.25,ok
